MARKET	PER	DATE	YYYYMMDD	YYYYMM	YYYY	SVLM_EXC	STRN_EXC	SVLMKL_EXC	STRNKL_EXC	SVLMTT_EXC	STRNTT_EXC
HSX	D	2004/01/28	20040128	200401	2004	100170	2501675000				
HSX	D	2004/01/27	20040127	200401	2004	103450	2203789000				
HSX	D	2004/01/16	20040116	200401	2004	328810	6445040000				
HSX	D	2004/01/15	20040115	200401	2004	322530	6137333000				
HSX	D	2004/01/14	20040114	200401	2004	230700	4423322000				
HSX	D	2004/01/13	20040113	200401	2004	225180	4647557000				
HSX	D	2004/01/12	20040112	200401	2004	156020	2877107000				
HSX	D	2004/01/09	20040109	200401	2004	144560	2430262000				
HSX	D	2004/01/08	20040108	200401	2004	228650	4061699000				
HSX	D	2004/01/07	20040107	200401	2004	121040	2233663000				
HSX	D	2004/01/06	20040106	200401	2004	240830	4520982000				
HSX	D	2004/01/05	20040105	200401	2004	216010	4011155000				
HSX	D	2003/12/31	20031231	200312	2003	96590	1832203000				
HSX	D	2003/12/30	20031230	200312	2003	95590	1826914000				
HSX	D	2003/12/29	20031229	200312	2003	95840	1965844000				
HSX	D	2003/12/26	20031226	200312	2003	78230	1407788000				
HSX	D	2003/12/25	20031225	200312	2003	131170	2223714000				
HSX	D	2003/12/24	20031224	200312	2003	146850	2823656000				
HSX	D	2003/12/23	20031223	200312	2003	153310	2683301000				
HSX	D	2003/12/22	20031222	200312	2003	159620	3648504000				
HSX	D	2003/12/19	20031219	200312	2003	199490	3817985000				
HSX	D	2003/12/18	20031218	200312	2003	229780	4376182000				
HSX	D	2003/12/17	20031217	200312	2003	256620	4519106000				
HSX	D	2003/12/16	20031216	200312	2003	143900	2632828000				
HSX	D	2003/12/15	20031215	200312	2003	103920	1912677000				
HSX	D	2003/12/12	20031212	200312	2003	92210	1691438000				
HSX	D	2003/12/11	20031211	200312	2003	130930	2258559000				
HSX	D	2003/12/10	20031210	200312	2003	122740	2297316000				
HSX	D	2003/12/09	20031209	200312	2003	135270	2332840000				
HSX	D	2003/12/08	20031208	200312	2003	182180	2882530000				
HSX	D	2003/12/05	20031205	200312	2003	241840	4610585000				
HSX	D	2003/12/04	20031204	200312	2003	221090	4301174000				
HSX	D	2003/12/03	20031203	200312	2003	231540	4038727000				
HSX	D	2003/12/02	20031202	200312	2003	261380	4675473000				
HSX	D	2003/12/01	20031201	200312	2003	252080	4654911000				
HSX	D	2003/11/28	20031128	200311	2003	241620	4609495000				
HSX	D	2003/11/27	20031127	200311	2003	205870	3812909000				
HSX	D	2003/11/26	20031126	200311	2003	359160	5665187000				
HSX	D	2003/11/25	20031125	200311	2003	363670	6723234000				
HSX	D	2003/11/24	20031124	200311	2003	270040	4826528000				
HSX	D	2003/11/21	20031121	200311	2003	348630	6113339000				
HSX	D	2003/11/20	20031120	200311	2003	248530	4185667000				
HSX	D	2003/11/19	20031119	200311	2003	196440	3102042000				
HSX	D	2003/11/18	20031118	200311	2003	280930	4578515000				
HSX	D	2003/11/17	20031117	200311	2003	506350	8146380000				
HSX	D	2003/11/14	20031114	200311	2003	232490	4194151000				
HSX	D	2003/11/13	20031113	200311	2003	236530	3708972000				
HSX	D	2003/11/12	20031112	200311	2003	113690	1730476000				
HSX	D	2003/11/11	20031111	200311	2003	84870	1337217000				
HSX	D	2003/11/10	20031110	200311	2003	111150	1809675000				
HSX	D	2003/11/07	20031107	200311	2003	88300	1606727000				
HSX	D	2003/11/06	20031106	200311	2003	40840	746193000				
HSX	D	2003/11/05	20031105	200311	2003	37810	518265000				
HSX	D	2003/11/04	20031104	200311	2003	52680	975753000				
HSX	D	2003/11/03	20031103	200311	2003	50660	783633000				
HSX	D	2003/10/31	20031031	200310	2003	70320	1183969000				
HSX	D	2003/10/30	20031030	200310	2003	53740	872424000				
HSX	D	2003/10/29	20031029	200310	2003	32230	469818000				
HSX	D	2003/10/28	20031028	200310	2003	66870	897211000				
HSX	D	2003/10/27	20031027	200310	2003	104980	1544956000				
HSX	D	2003/10/24	20031024	200310	2003	101550	1782186000				
HSX	D	2003/10/23	20031023	200310	2003	166270	2206299000				
HSX	D	2003/10/22	20031022	200310	2003	136830	2012265000				
HSX	D	2003/10/21	20031021	200310	2003	38910	498532000				
HSX	D	2003/10/20	20031020	200310	2003	33360	437847000				
HSX	D	2003/10/17	20031017	200310	2003	54000	712414000				
HSX	D	2003/10/16	20031016	200310	2003	74120	1237896000				
HSX	D	2003/10/15	20031015	200310	2003	85490	1495613000				
HSX	D	2003/10/14	20031014	200310	2003	36540	636027000				
HSX	D	2003/10/13	20031013	200310	2003	54390	1090684000				
HSX	D	2003/10/10	20031010	200310	2003	65010	953810000				
HSX	D	2003/10/09	20031009	200310	2003	50650	963062000				
HSX	D	2003/10/08	20031008	200310	2003	27310	460013000				
HSX	D	2003/10/07	20031007	200310	2003	49490	889604000				
HSX	D	2003/10/06	20031006	200310	2003	55450	963946000				
HSX	D	2003/10/03	20031003	200310	2003	53130	910663000				
HSX	D	2003/10/02	20031002	200310	2003	51480	1012727000				
HSX	D	2003/10/01	20031001	200310	2003	50580	682943000				
HSX	D	2003/09/30	20030930	200309	2003	31870	423333000				
HSX	D	2003/09/29	20030929	200309	2003	34820	484007000				
HSX	D	2003/09/26	20030926	200309	2003	76260	925958000				
HSX	D	2003/09/25	20030925	200309	2003	47110	655978000				
HSX	D	2003/09/24	20030924	200309	2003	70740	1011613000				
HSX	D	2003/09/23	20030923	200309	2003	48270	804255000				
HSX	D	2003/09/22	20030922	200309	2003	77890	1285099000				
HSX	D	2003/09/19	20030919	200309	2003	37880	602716000				
HSX	D	2003/09/18	20030918	200309	2003	24220	327970000				
HSX	D	2003/09/17	20030917	200309	2003	35130	529871000				
HSX	D	2003/09/16	20030916	200309	2003	37370	568319000				
HSX	D	2003/09/15	20030915	200309	2003	33150	508832000				
HSX	D	2003/09/12	20030912	200309	2003	50560	865724000				
HSX	D	2003/09/11	20030911	200309	2003	37030	563196000				
HSX	D	2003/09/10	20030910	200309	2003	64720	966820000				
HSX	D	2003/09/09	20030909	200309	2003	33330	495523000				
HSX	D	2003/09/08	20030908	200309	2003	65130	942306000				
HSX	D	2003/09/05	20030905	200309	2003	75760	1027738000				
HSX	D	2003/09/04	20030904	200309	2003	60120	962787000				
HSX	D	2003/09/03	20030903	200309	2003	86100	1176316000				
HSX	D	2003/08/29	20030829	200308	2003	98130	1658241000				
HSX	D	2003/08/28	20030828	200308	2003	65660	997622000				
HSX	D	2003/08/27	20030827	200308	2003	64360	891457000				
HSX	D	2003/08/26	20030826	200308	2003	33540	476001000				
HSX	D	2003/08/25	20030825	200308	2003	47720	716143000				
HSX	D	2003/08/22	20030822	200308	2003	30450	453129000				
HSX	D	2003/08/21	20030821	200308	2003	56710	806118000				
HSX	D	2003/08/20	20030820	200308	2003	63360	875134000				
HSX	D	2003/08/19	20030819	200308	2003	38660	522913000				
HSX	D	2003/08/18	20030818	200308	2003	79130	1049873000				
HSX	D	2003/08/15	20030815	200308	2003	84400	1631858000				
HSX	D	2003/08/14	20030814	200308	2003	46180	921608000				
HSX	D	2003/08/13	20030813	200308	2003	51980	940789000				
HSX	D	2003/08/12	20030812	200308	2003	70060	1183874000				
HSX	D	2003/08/11	20030811	200308	2003	44880	970717000				
HSX	D	2003/08/08	20030808	200308	2003	80720	1107105000				
HSX	D	2003/08/07	20030807	200308	2003	126200	1824288000				
HSX	D	2003/08/06	20030806	200308	2003	48220	946336000				
HSX	D	2003/08/05	20030805	200308	2003	64150	1474169000				
HSX	D	2003/08/04	20030804	200308	2003	59470	880006000				
HSX	D	2003/08/01	20030801	200308	2003	49840	774645000				
HSX	D	2003/07/31	20030731	200307	2003	27610	435802000				
HSX	D	2003/07/30	20030730	200307	2003	48400	719499000				
HSX	D	2003/07/29	20030729	200307	2003	43090	738093000				
HSX	D	2003/07/28	20030728	200307	2003	53200	817102000				
HSX	D	2003/07/25	20030725	200307	2003	23590	418781000				
HSX	D	2003/07/24	20030724	200307	2003	23210	345261000				
HSX	D	2003/07/23	20030723	200307	2003	35760	551223000				
HSX	D	2003/07/22	20030722	200307	2003	45790	825967000				
HSX	D	2003/07/21	20030721	200307	2003	43210	706660000				
HSX	D	2003/07/18	20030718	200307	2003	48190	903176000				
HSX	D	2003/07/17	20030717	200307	2003	49220	820062000				
HSX	D	2003/07/16	20030716	200307	2003	41630	758501000				
HSX	D	2003/07/15	20030715	200307	2003	30930	524298000				
HSX	D	2003/07/14	20030714	200307	2003	25660	435480000				
HSX	D	2003/07/11	20030711	200307	2003	42970	710023000				
HSX	D	2003/07/10	20030710	200307	2003	59590	923172000				
HSX	D	2003/07/09	20030709	200307	2003	54990	947459000				
HSX	D	2003/07/08	20030708	200307	2003	54630	936578000				
HSX	D	2003/07/07	20030707	200307	2003	61780	1002400000				
HSX	D	2003/07/04	20030704	200307	2003	39110	688341000				
HSX	D	2003/07/03	20030703	200307	2003	57350	984812000				
HSX	D	2003/07/02	20030702	200307	2003	67370	1185934000				
HSX	D	2003/07/01	20030701	200307	2003	35020	519390000				
HSX	D	2003/06/30	20030630	200306	2003	70500	1708741000				
HSX	D	2003/06/27	20030627	200306	2003	31770	549872000				
HSX	D	2003/06/26	20030626	200306	2003	62480	1010734000				
HSX	D	2003/06/25	20030625	200306	2003	32410	699965000				
HSX	D	2003/06/24	20030624	200306	2003	40830	758079000				
HSX	D	2003/06/23	20030623	200306	2003	85920	1360558000				
HSX	D	2003/06/20	20030620	200306	2003	99320	1853365000				
HSX	D	2003/06/19	20030619	200306	2003	82020	1531999000				
HSX	D	2003/06/18	20030618	200306	2003	111120	1718200000				
HSX	D	2003/06/17	20030617	200306	2003	92000	1520515000				
HSX	D	2003/06/16	20030616	200306	2003	119470	1902542000				
HSX	D	2003/06/13	20030613	200306	2003	60120	1110052000				
HSX	D	2003/06/12	20030612	200306	2003	71600	1340646000				
HSX	D	2003/06/11	20030611	200306	2003	92660	1813460000				
HSX	D	2003/06/10	20030610	200306	2003	109630	1587177000				
HSX	D	2003/06/09	20030609	200306	2003	75020	1362443000				
HSX	D	2003/06/06	20030606	200306	2003	65730	1008047000				
HSX	D	2003/06/05	20030605	200306	2003	70850	1201795000				
HSX	D	2003/06/04	20030604	200306	2003	36640	577113000				
HSX	D	2003/06/03	20030603	200306	2003	91600	1629542000				
HSX	D	2003/06/02	20030602	200306	2003	54700	964651000				
HSX	D	2003/05/30	20030530	200305	2003	110860	1951362000				
HSX	D	2003/05/29	20030529	200305	2003	106380	2313196000				
HSX	D	2003/05/28	20030528	200305	2003	105010	2079447000				
HSX	D	2003/05/27	20030527	200305	2003	118570	2247599000				
HSX	D	2003/05/26	20030526	200305	2003	131600	2414436000				
HSX	D	2003/05/23	20030523	200305	2003	99700	1503497000				
HSX	D	2003/05/22	20030522	200305	2003	108830	1739618000				
HSX	D	2003/05/21	20030521	200305	2003	71280	1184280000				
HSX	D	2003/05/20	20030520	200305	2003	101970	1939636000				
HSX	D	2003/05/19	20030519	200305	2003	99900	1633360000				
HSX	D	2003/05/16	20030516	200305	2003	167800	2528480000				
HSX	D	2003/05/15	20030515	200305	2003	147000	2766760000				
HSX	D	2003/05/14	20030514	200305	2003	160600	3309320000				
HSX	D	2003/05/13	20030513	200305	2003	146600	2956020000				
HSX	D	2003/05/12	20030512	200305	2003	145200	2763140000				
HSX	D	2003/05/09	20030509	200305	2003	105300	1917680000				
HSX	D	2003/05/08	20030508	200305	2003	139300	2456140000				
HSX	D	2003/05/07	20030507	200305	2003	151900	2756170000				
HSX	D	2003/05/06	20030506	200305	2003	75000	1349500000				
HSX	D	2003/05/05	20030505	200305	2003	81900	1531500000				
HSX	D	2003/04/29	20030429	200304	2003	92500	1607190000				
HSX	D	2003/04/28	20030428	200304	2003	114200	1978560000				
HSX	D	2003/04/25	20030425	200304	2003	122000	2125650000				
HSX	D	2003/04/24	20030424	200304	2003	85500	1527030000				
HSX	D	2003/04/23	20030423	200304	2003	94400	1672150000				
HSX	D	2003/04/22	20030422	200304	2003	126100	2308830000				
HSX	D	2003/04/21	20030421	200304	2003	60200	1014400000				
HSX	D	2003/04/18	20030418	200304	2003	103300	1661980000				
HSX	D	2003/04/17	20030417	200304	2003	180200	3066540000				
HSX	D	2003/04/16	20030416	200304	2003	96400	1552000000				
HSX	D	2003/04/15	20030415	200304	2003	111900	1884340000				
HSX	D	2003/04/14	20030414	200304	2003	94800	1774400000				
HSX	D	2003/04/11	20030411	200304	2003	113100	1896350000				
HSX	D	2003/04/10	20030410	200304	2003	104200	2132620000				
HSX	D	2003/04/09	20030409	200304	2003	69900	1154880000				
HSX	D	2003/04/08	20030408	200304	2003	73900	1153570000				
HSX	D	2003/04/07	20030407	200304	2003	121600	2002610000				
HSX	D	2003/04/04	20030404	200304	2003	209800	3401510000				
HSX	D	2003/04/03	20030403	200304	2003	250200	4261970000				
HSX	D	2003/04/02	20030402	200304	2003	242900	3783550000				
HSX	D	2003/04/01	20030401	200304	2003	160500	2465170000				
HSX	D	2003/03/31	20030331	200303	2003	89400	1380290000				
HSX	D	2003/03/28	20030328	200303	2003	107100	1626850000				
HSX	D	2003/03/27	20030327	200303	2003	92700	1501780000				
HSX	D	2003/03/26	20030326	200303	2003	105900	1837150000				
HSX	D	2003/03/25	20030325	200303	2003	93200	1519000000				
HSX	D	2003/03/24	20030324	200303	2003	100200	1678250000				
HSX	D	2003/03/21	20030321	200303	2003	156000	2781310000				
HSX	D	2003/03/20	20030320	200303	2003	92400	1553450000				
HSX	D	2003/03/19	20030319	200303	2003	79900	1418100000				
HSX	D	2003/03/18	20030318	200303	2003	71200	1335220000				
HSX	D	2003/03/17	20030317	200303	2003	87000	1543820000				
HSX	D	2003/03/14	20030314	200303	2003	65000	1242490000				
HSX	D	2003/03/13	20030313	200303	2003	91300	1811280000				
HSX	D	2003/03/12	20030312	200303	2003	83700	1692330000				
HSX	D	2003/03/11	20030311	200303	2003	62200	1175620000				
HSX	D	2003/03/10	20030310	200303	2003	71200	1332070000				
HSX	D	2003/03/07	20030307	200303	2003	60000	1168570000				
HSX	D	2003/03/06	20030306	200303	2003	67800	1355740000				
HSX	D	2003/03/05	20030305	200303	2003	90300	1809260000				
HSX	D	2003/03/04	20030304	200303	2003	66800	1284980000				
HSX	D	2003/03/03	20030303	200303	2003	70900	1419110000				
HSX	D	2003/02/28	20030228	200302	2003	80200	1501120000				
HSX	D	2003/02/27	20030227	200302	2003	43400	841480000				
HSX	D	2003/02/26	20030226	200302	2003	44500	914900000				
HSX	D	2003/02/25	20030225	200302	2003	70600	1269060000				
HSX	D	2003/02/24	20030224	200302	2003	79600	1354860000				
HSX	D	2003/02/21	20030221	200302	2003	92000	1672790000				
HSX	D	2003/02/20	20030220	200302	2003	83200	1543560000				
HSX	D	2003/02/19	20030219	200302	2003	64600	1271530000				
HSX	D	2003/02/18	20030218	200302	2003	70800	1442780000				
HSX	D	2003/02/17	20030217	200302	2003	70700	1431420000				
HSX	D	2003/02/14	20030214	200302	2003	85400	1608590000				
HSX	D	2003/02/13	20030213	200302	2003	97900	1799650000				
HSX	D	2003/02/12	20030212	200302	2003	192800	3621490000				
HSX	D	2003/02/11	20030211	200302	2003	141600	2457670000				
HSX	D	2003/02/10	20030210	200302	2003	76800	1404910000				
HSX	D	2003/01/28	20030128	200301	2003	106000	2026980000				
HSX	D	2003/01/27	20030127	200301	2003	96300	1937170000				
HSX	D	2003/01/24	20030124	200301	2003	66800	1338080000				
HSX	D	2003/01/23	20030123	200301	2003	62200	1300020000				
HSX	D	2003/01/22	20030122	200301	2003	92700	1747760000				
HSX	D	2003/01/21	20030121	200301	2003	71300	1372430000				
HSX	D	2003/01/20	20030120	200301	2003	65500	1302170000				
HSX	D	2003/01/17	20030117	200301	2003	62700	1233180000				
HSX	D	2003/01/16	20030116	200301	2003	104600	2081480000				
HSX	D	2003/01/15	20030115	200301	2003	62700	1351360000				
HSX	D	2003/01/14	20030114	200301	2003	37700	870470000				
HSX	D	2003/01/13	20030113	200301	2003	69900	1407050000				
HSX	D	2003/01/10	20030110	200301	2003	41500	884760000				
HSX	D	2003/01/09	20030109	200301	2003	47400	935570000				
HSX	D	2003/01/08	20030108	200301	2003	42500	863780000				
HSX	D	2003/01/07	20030107	200301	2003	67400	1411970000				
HSX	D	2003/01/06	20030106	200301	2003	52400	1044300000				
HSX	D	2003/01/03	20030103	200301	2003	48100	1028460000				
HSX	D	2003/01/02	20030102	200301	2003	30300	651250000				
HSX	D	2002/12/31	20021231	200212	2002	65900	1374750000				
HSX	D	2002/12/30	20021230	200212	2002	54700	1255020000				
HSX	D	2002/12/27	20021227	200212	2002	50700	1103620000				
HSX	D	2002/12/26	20021226	200212	2002	90400	2095150000				
HSX	D	2002/12/25	20021225	200212	2002	92900	2035610000				
HSX	D	2002/12/24	20021224	200212	2002	92500	2022350000				
HSX	D	2002/12/23	20021223	200212	2002	73400	1603250000				
HSX	D	2002/12/20	20021220	200212	2002	115700	2313580000				
HSX	D	2002/12/19	20021219	200212	2002	128900	2979540000				
HSX	D	2002/12/18	20021218	200212	2002	140300	3196240000				
HSX	D	2002/12/17	20021217	200212	2002	138200	2984520000				
HSX	D	2002/12/16	20021216	200212	2002	76700	1757960000				
HSX	D	2002/12/13	20021213	200212	2002	46000	1030710000				
HSX	D	2002/12/12	20021212	200212	2002	68400	1513170000				
HSX	D	2002/12/11	20021211	200212	2002	102900	2334080000				
HSX	D	2002/12/10	20021210	200212	2002	74300	1611040000				
HSX	D	2002/12/09	20021209	200212	2002	124600	2657170000				
HSX	D	2002/12/06	20021206	200212	2002	136700	3106270000				
HSX	D	2002/12/05	20021205	200212	2002	235500	5170040000				
HSX	D	2002/12/04	20021204	200212	2002	155500	3761840000				
HSX	D	2002/12/03	20021203	200212	2002	79300	2081860000				
HSX	D	2002/12/02	20021202	200212	2002	84200	1914230000				
HSX	D	2002/11/29	20021129	200211	2002	69000	1425870000				
HSX	D	2002/11/28	20021128	200211	2002	79300	1583930000				
HSX	D	2002/11/27	20021127	200211	2002	80100	1622770000				
HSX	D	2002/11/26	20021126	200211	2002	88200	1922490000				
HSX	D	2002/11/25	20021125	200211	2002	54500	1210930000				
HSX	D	2002/11/22	20021122	200211	2002	54300	1172370000				
HSX	D	2002/11/21	20021121	200211	2002	80100	1659650000				
HSX	D	2002/11/20	20021120	200211	2002	41100	944140000				
HSX	D	2002/11/19	20021119	200211	2002	64400	1320190000				
HSX	D	2002/11/18	20021118	200211	2002	76300	1698430000				
HSX	D	2002/11/15	20021115	200211	2002	70700	1481000000				
HSX	D	2002/11/14	20021114	200211	2002	81600	1770010000				
HSX	D	2002/11/13	20021113	200211	2002	65300	1425060000				
HSX	D	2002/11/12	20021112	200211	2002	58200	1165350000				
HSX	D	2002/11/11	20021111	200211	2002	49800	968830000				
HSX	D	2002/11/08	20021108	200211	2002	64600	1342320000				
HSX	D	2002/11/07	20021107	200211	2002	87000	1731010000				
HSX	D	2002/11/06	20021106	200211	2002	57100	1253760000				
HSX	D	2002/11/05	20021105	200211	2002	58200	1323930000				
HSX	D	2002/11/04	20021104	200211	2002	56900	1207190000				
HSX	D	2002/11/01	20021101	200211	2002	78400	1692790000				
HSX	D	2002/10/31	20021031	200210	2002	53700	1269060000				
HSX	D	2002/10/30	20021030	200210	2002	52700	1127480000				
HSX	D	2002/10/29	20021029	200210	2002	100400	2132480000				
HSX	D	2002/10/28	20021028	200210	2002	82600	1645290000				
HSX	D	2002/10/25	20021025	200210	2002	68600	1481190000				
HSX	D	2002/10/24	20021024	200210	2002	90900	1926870000				
HSX	D	2002/10/23	20021023	200210	2002	70400	1591990000				
HSX	D	2002/10/22	20021022	200210	2002	99600	2179450000				
HSX	D	2002/10/21	20021021	200210	2002	66600	1480730000				
HSX	D	2002/10/18	20021018	200210	2002	114600	2372380000				
HSX	D	2002/10/17	20021017	200210	2002	81100	1688110000				
HSX	D	2002/10/16	20021016	200210	2002	58200	1402170000				
HSX	D	2002/10/15	20021015	200210	2002	122400	2700640000				
HSX	D	2002/10/14	20021014	200210	2002	54300	1193200000				
HSX	D	2002/10/11	20021011	200210	2002	36100	801090000				
HSX	D	2002/10/10	20021010	200210	2002	123900	2650420000				
HSX	D	2002/10/09	20021009	200210	2002	114400	2209430000				
HSX	D	2002/10/08	20021008	200210	2002	78600	1826270000				
HSX	D	2002/10/07	20021007	200210	2002	78500	1566460000				
HSX	D	2002/10/04	20021004	200210	2002	71900	1465910000				
HSX	D	2002/10/03	20021003	200210	2002	88100	2006560000				
HSX	D	2002/10/02	20021002	200210	2002	53300	1196490000				
HSX	D	2002/10/01	20021001	200210	2002	56500	1244090000				
HSX	D	2002/09/30	20020930	200209	2002	76200	1806910000				
HSX	D	2002/09/27	20020927	200209	2002	102600	2256710000				
HSX	D	2002/09/26	20020926	200209	2002	123000	2566370000				
HSX	D	2002/09/25	20020925	200209	2002	116100	2633500000				
HSX	D	2002/09/24	20020924	200209	2002	116500	2250800000				
HSX	D	2002/09/23	20020923	200209	2002	69500	1562390000				
HSX	D	2002/09/20	20020920	200209	2002	116500	2623270000				
HSX	D	2002/09/19	20020919	200209	2002	111100	2578260000				
HSX	D	2002/09/18	20020918	200209	2002	109400	2501630000				
HSX	D	2002/09/17	20020917	200209	2002	110500	2465630000				
HSX	D	2002/09/16	20020916	200209	2002	116100	2668950000				
HSX	D	2002/09/13	20020913	200209	2002	78400	1807400000				
HSX	D	2002/09/12	20020912	200209	2002	80000	1834110000				
HSX	D	2002/09/11	20020911	200209	2002	75200	1790080000				
HSX	D	2002/09/10	20020910	200209	2002	75300	1729700000				
HSX	D	2002/09/09	20020909	200209	2002	72700	1713460000				
HSX	D	2002/09/06	20020906	200209	2002	82200	1912300000				
HSX	D	2002/09/05	20020905	200209	2002	81900	1791840000				
HSX	D	2002/09/04	20020904	200209	2002	115100	2949760000				
HSX	D	2002/09/03	20020903	200209	2002	58200	1430930000				
HSX	D	2002/08/30	20020830	200208	2002	181600	4956490000				
HSX	D	2002/08/29	20020829	200208	2002	159500	4153210000				
HSX	D	2002/08/28	20020828	200208	2002	125300	3275140000				
HSX	D	2002/08/27	20020827	200208	2002	110800	2885710000				
HSX	D	2002/08/26	20020826	200208	2002	134000	3136490000				
HSX	D	2002/08/23	20020823	200208	2002	149200	3775570000				
HSX	D	2002/08/22	20020822	200208	2002	169500	4462770000				
HSX	D	2002/08/21	20020821	200208	2002	173800	4209270000				
HSX	D	2002/08/20	20020820	200208	2002	108000	2763220000				
HSX	D	2002/08/19	20020819	200208	2002	125700	3074530000				
HSX	D	2002/08/16	20020816	200208	2002	105300	2596820000				
HSX	D	2002/08/15	20020815	200208	2002	165400	3343810000				
HSX	D	2002/08/14	20020814	200208	2002	118500	2999190000				
HSX	D	2002/08/13	20020813	200208	2002	147800	3604140000				
HSX	D	2002/08/12	20020812	200208	2002	95700	2308370000				
HSX	D	2002/08/09	20020809	200208	2002	140800	3535290000				
HSX	D	2002/08/08	20020808	200208	2002	110300	2816770000				
HSX	D	2002/08/07	20020807	200208	2002	106900	2537020000				
HSX	D	2002/08/06	20020806	200208	2002	86800	2016560000				
HSX	D	2002/08/05	20020805	200208	2002	127600	2994300000				
HSX	D	2002/08/02	20020802	200208	2002	92400	2336470000				
HSX	D	2002/08/01	20020801	200208	2002	74900	2019230000				
HSX	D	2002/07/31	20020731	200207	2002	151600	4277330000				
HSX	D	2002/07/30	20020730	200207	2002	105700	2766310000				
HSX	D	2002/07/29	20020729	200207	2002	132000	3452970000				
HSX	D	2002/07/26	20020726	200207	2002	106500	2908170000				
HSX	D	2002/07/25	20020725	200207	2002	184300	4655010000				
HSX	D	2002/07/24	20020724	200207	2002	179500	4487410000				
HSX	D	2002/07/23	20020723	200207	2002	66400	2001400000				
HSX	D	2002/07/22	20020722	200207	2002	133900	3193180000				
HSX	D	2002/07/19	20020719	200207	2002	125600	3071850000				
HSX	D	2002/07/18	20020718	200207	2002	74000	1774530000				
HSX	D	2002/07/17	20020717	200207	2002	90400	2169490000				
HSX	D	2002/07/16	20020716	200207	2002	96000	2259780000				
HSX	D	2002/07/15	20020715	200207	2002	169100	4794470000				
HSX	D	2002/07/12	20020712	200207	2002	124000	3469070000				
HSX	D	2002/07/11	20020711	200207	2002	142800	3962000000				
HSX	D	2002/07/10	20020710	200207	2002	131500	3584630000				
HSX	D	2002/07/09	20020709	200207	2002	137700	3885590000				
HSX	D	2002/07/08	20020708	200207	2002	89200	2618270000				
HSX	D	2002/07/05	20020705	200207	2002	108800	2925050000				
HSX	D	2002/07/04	20020704	200207	2002	117500	3102450000				
HSX	D	2002/07/03	20020703	200207	2002	92600	2725710000				
HSX	D	2002/07/02	20020702	200207	2002	130400	3608670000				
HSX	D	2002/07/01	20020701	200207	2002	98900	2774910000				
HSX	D	2002/06/28	20020628	200206	2002	135600	4175850000				
HSX	D	2002/06/27	20020627	200206	2002	108100	3205890000				
HSX	D	2002/06/26	20020626	200206	2002	189200	5655360000				
HSX	D	2002/06/25	20020625	200206	2002	106200	3175090000				
HSX	D	2002/06/24	20020624	200206	2002	38300	1194510000				
HSX	D	2002/06/21	20020621	200206	2002	33000	1048420000				
HSX	D	2002/06/20	20020620	200206	2002	188400	5038640000				
HSX	D	2002/06/19	20020619	200206	2002	76300	2111730000				
HSX	D	2002/06/18	20020618	200206	2002	71900	1878900000				
HSX	D	2002/06/17	20020617	200206	2002	118000	3212600000				
HSX	D	2002/06/14	20020614	200206	2002	116900	3295420000				
HSX	D	2002/06/13	20020613	200206	2002	65500	1735120000				
HSX	D	2002/06/12	20020612	200206	2002	78700	2108040000				
HSX	D	2002/06/11	20020611	200206	2002	40000	1166610000				
HSX	D	2002/06/10	20020610	200206	2002	88700	2654930000				
HSX	D	2002/06/07	20020607	200206	2002	84600	2466610000				
HSX	D	2002/06/06	20020606	200206	2002	84600	2398930000				
HSX	D	2002/06/05	20020605	200206	2002	53900	1577210000				
HSX	D	2002/06/04	20020604	200206	2002	73400	2098980000				
HSX	D	2002/06/03	20020603	200206	2002	131800	4038070000				
HSX	D	2002/05/31	20020531	200205	2002	139200	4111180000				
HSX	D	2002/05/30	20020530	200205	2002	128600	3866430000				
HSX	D	2002/05/29	20020529	200205	2002	170500	5154210000				
HSX	D	2002/05/28	20020528	200205	2002	221400	6631820000				
HSX	D	2002/05/27	20020527	200205	2002	186100	5604570000				
HSX	D	2002/05/24	20020524	200205	2002	192900	5675310000				
HSX	D	2002/05/23	20020523	200205	2002	124900	3658170000				
HSX	D	2002/05/22	20020522	200205	2002	153600	4440560000				
HSX	D	2002/05/21	20020521	200205	2002	179200	5300900000				
HSX	D	2002/05/20	20020520	200205	2002	173500	5057770000				
HSX	D	2002/05/17	20020517	200205	2002	179100	5428610000				
HSX	D	2002/05/16	20020516	200205	2002	209800	6156460000				
HSX	D	2002/05/15	20020515	200205	2002	236400	7234340000				
HSX	D	2002/05/14	20020514	200205	2002	188800	5513030000				
HSX	D	2002/05/13	20020513	200205	2002	281800	8344530000				
HSX	D	2002/05/10	20020510	200205	2002	206100	6126030000				
HSX	D	2002/05/09	20020509	200205	2002	155400	4568210000				
HSX	D	2002/05/08	20020508	200205	2002	225300	6846310000				
HSX	D	2002/05/07	20020507	200205	2002	239700	7362140000				
HSX	D	2002/05/06	20020506	200205	2002	274100	8344380000				
HSX	D	2002/05/03	20020503	200205	2002	230400	6952020000				
HSX	D	2002/05/02	20020502	200205	2002	260300	7829710000				
HSX	D	2002/04/26	20020426	200204	2002	214500	6421360000				
HSX	D	2002/04/25	20020425	200204	2002	228800	6923980000				
HSX	D	2002/04/24	20020424	200204	2002	193600	5974040000				
HSX	D	2002/04/23	20020423	200204	2002	218800	6295250000				
HSX	D	2002/04/22	20020422	200204	2002	148400	4356560000				
